date,isin,desig,book,accrued,funding,pullToPar,carry,brokerFeePnl,cashTradingPnl,cashDelta,newBiz,estPnl,source
2026-04-11,JPPZIM6CFNF3,Alexander,CRB_Alexander_1,2450.95,-1164.29,434.47,1721.13,-738.85,-3684.42,7874.11,-4423.27,5171.97,PT
2026-04-11,GBOLQC3O18A9,Taylor,CRB_Taylor_2,3343.23,-1898.03,-272.91,1172.29,32.57,4963.67,8181.74,4996.24,14350.27,BROKER
2026-04-11,AUR7KO64T023,Emma,CRB_Emma_1,576.79,-108.43,-307.19,161.17,-1372.2,7688.18,-5128.8,6315.98,1348.35,RFQ_ST
2026-04-11,CHHPBMYOFQE9,James,CRB_James_3,414.69,-2698.7,-191.09,-2475.1,-602.51,-7231.53,8322.86,-7834.04,-1986.28,VOICE
2026-04-11,NLAOUAXEQBN3,Emma,CRB_Emma_1,1422.49,-1462.02,-173.27,-212.8,373.89,8088.11,10283.62,8462.0,18532.82,TRANSFER
2026-04-11,CHL1N13JCAT5,Anya,CRB_Anya_1,1799.13,-692.07,-161.06,946.0,-1317.75,-3399.31,11079.39,-4717.06,7308.33,SWEEP
2026-04-11,FRX2X18HAFE1,James,CRB_James_3,2354.67,-2038.89,-356.78,-41.0,45.94,263.37,-6680.26,309.31,-6411.95,TRANSFER
2026-04-11,SE8QJNV8Z2F4,Emma,CRB_Emma_1,3794.7,-1094.42,-349.47,2350.81,724.61,-2490.74,-3797.58,-1766.13,-3212.9,RFQ_ST
2026-04-11,GBU7U6N7HV33,Andy,CRB_Andy_1,3917.34,-1754.8,-418.21,1744.33,1935.29,-6252.07,-13614.14,-4316.78,-16186.59,UNTAGGED
2026-04-11,GBZKY22UBTX1,Emma,CRB_Emma_1,616.96,-967.49,-154.25,-504.78,598.49,-3193.42,-1329.16,-2594.93,-4428.87,TRANSFER
2026-04-11,NLXAPRPN6QF2,Taylor,CRB_Taylor_1,4152.76,-677.81,-95.83,3379.12,-1527.07,-1668.91,517.85,-3195.98,700.99,UNTAGGED
2026-04-11,NL8J3TRP0J41,Anya,CRB_Anya_2,4747.26,-2181.84,328.72,2894.14,-965.35,9659.67,1836.92,8694.32,13425.38,TRANSFER
2026-04-11,JP5IQVNB4GH4,Emma,CRB_Emma_1,4941.85,-1507.86,-435.51,2998.48,-5.07,-5604.8,9837.03,-5609.87,7225.64,SWEEP
2026-04-11,CAKV5USGIOT3,Anya,CRB_Anya_1,2115.16,-1086.65,-158.35,870.16,-1834.33,-7457.97,-5833.86,-9292.3,-14256.0,VOICE
2026-04-11,CHXR2DHYLUR8,Taylor,CRB_Taylor_3,4585.39,-1102.89,228.06,3710.56,347.23,8878.73,-1836.85,9225.96,11099.67,UNTAGGED
2026-04-11,CAP0LZJJEGE8,Emma,CRB_Emma_2,2522.78,-974.91,-367.51,1180.36,1052.07,-8954.92,9027.38,-7902.85,2304.89,RFQ_ST
2026-04-11,DEG0JV1V93K5,Anya,CRB_Anya_2,4277.98,-1711.91,259.36,2825.43,939.73,9255.07,7146.84,10194.8,20167.07,UNTAGGED
2026-04-11,DEKZEBBK7W11,Alexander,CRB_Alexander_2,398.31,-1534.23,35.75,-1100.17,1196.32,-9229.61,13217.36,-8033.29,4083.9,VOICE
2026-04-11,USUQPGB7R3O1,Anya,CRB_Anya_1,4846.4,-1835.52,-340.39,2670.49,1717.93,-2146.25,-6062.49,-428.32,-3820.32,BROKER
2026-04-11,SEWBFUK9E1V9,Emma,CRB_Emma_1,1129.88,-2262.35,381.63,-750.84,-187.59,-9101.32,13322.83,-9288.91,3283.08,UNTAGGED
2026-04-11,FR1N6KVPUC81,Taylor,CRB_Taylor_2,2082.92,-1176.33,-56.02,850.57,-854.36,8591.18,-8598.49,7736.82,-11.1,TRANSFER
2026-04-11,FRWJCITFOYQ0,Alexander,CRB_Alexander_2,146.35,-2711.19,62.75,-2502.09,846.04,1959.21,-10115.31,2805.25,-9812.15,PT
2026-04-11,FRKK4CIJ2V23,Taylor,CRB_Taylor_2,1817.85,-2744.48,-238.82,-1165.45,964.92,-9345.15,-3300.94,-8380.23,-12846.62,PT
2026-04-11,AUEIFJFC2V34,Anya,CRB_Anya_2,550.95,-1276.8,343.21,-382.64,-572.17,-1335.43,344.42,-1907.6,-1945.82,TRANSFER
2026-04-11,CHEYZ7SRCBP5,Andy,CRB_Andy_2,1461.65,-389.02,276.83,1349.46,-755.85,-2963.38,-12308.79,-3719.23,-14678.56,RFQ_ST
2026-04-11,SEJD84U89YJ0,Taylor,CRB_Taylor_1,1569.82,-82.7,377.81,1864.93,719.5,-8795.23,-6160.08,-8075.73,-12370.88,PT
2026-04-11,DEQX6GVWRDM5,Alexander,CRB_Alexander_1,2538.88,-828.3,-345.83,1364.75,1928.45,-1908.36,-14009.22,20.09,-12624.38,UNTAGGED
2026-04-11,CAY4LYK83TQ5,Andy,CRB_Andy_2,103.44,-1438.38,216.61,-1118.33,226.64,855.84,8412.19,1082.48,8376.34,PT
2026-04-11,JPL8OS9XTOG5,Anya,CRB_Anya_2,3321.21,-328.82,237.0,3229.39,1615.19,-8366.13,182.45,-6750.94,-3339.1,PT
2026-04-11,SE1W1HT7PZE9,Andy,CRB_Andy_3,1069.78,-1421.77,246.93,-105.06,-1101.81,6479.89,13409.45,5378.08,18682.47,UNTAGGED
2026-04-11,FRZLAOI4E8X2,Alexander,CRB_Alexander_2,2998.05,-1836.73,-153.77,1007.55,-287.95,-4289.54,-2948.73,-4577.49,-6518.67,BROKER
2026-04-11,CH7KZORQQFG9,Taylor,CRB_Taylor_3,2136.83,-2402.88,212.97,-53.08,1412.06,1059.56,8109.25,2471.62,10527.79,UNTAGGED
2026-04-11,NL0EC14M2JA4,Emma,CRB_Emma_1,1259.13,-899.22,-52.48,307.43,856.75,-4359.41,10240.58,-3502.66,7045.35,BROKER
2026-04-11,SEUX5QRL1N73,Taylor,CRB_Taylor_1,4385.61,-110.92,264.11,4538.8,288.92,7441.11,-14489.0,7730.03,-2220.17,SWEEP
2026-04-11,FRUI1B0Z3NX2,Emma,CRB_Emma_1,2029.62,-1340.67,68.59,757.54,879.09,7573.78,14020.97,8452.87,23231.38,RFQ_LT
2026-04-11,CH8E8LD4D6A2,Emma,CRB_Emma_1,239.5,-2496.78,-63.71,-2320.99,1257.92,9122.57,8157.5,10380.49,16217.0,BROKER
2026-04-11,AU58C2JWOCL8,Andy,CRB_Andy_3,154.25,-2868.66,104.29,-2610.12,960.84,8030.22,11123.02,8991.06,17503.96,RFQ_ST
2026-04-11,AU8W5RTWIYK3,James,CRB_James_2,1988.48,-1071.61,53.15,970.02,-1053.7,-384.51,-10239.39,-1438.21,-10707.58,TRANSFER
2026-04-11,GBPDW5PY6B24,James,CRB_James_3,4653.91,-672.24,-196.02,3785.65,-1329.55,-1515.72,-12992.36,-2845.27,-12051.98,VOICE
2026-04-11,CANFTU2GC5W3,Anya,CRB_Anya_2,1510.85,-867.0,-443.61,200.24,163.47,-5678.09,-2757.51,-5514.62,-8071.89,UNTAGGED
2026-04-11,CH6FQJJA26Y2,Emma,CRB_Emma_2,3024.05,-2614.93,-447.06,-37.94,-1043.12,-1736.12,13831.92,-2779.24,11014.74,BROKER
2026-04-11,GBPMVXPJ4HN7,Emma,CRB_Emma_1,178.69,-2196.25,442.97,-1574.59,867.49,-1664.15,-6907.35,-796.66,-9278.6,SWEEP
2026-04-11,GBIUU9K9XJU0,Anya,CRB_Anya_2,2285.12,-648.75,-316.26,1320.11,-1286.44,-8773.12,-4894.7,-10059.56,-13634.15,PT
2026-04-11,SE0361I2HGJ2,Emma,CRB_Emma_1,154.48,-303.11,203.84,55.21,1720.42,5827.61,-2120.3,7548.03,5482.94,BROKER
2026-04-11,GB6XLPU0DK02,Taylor,CRB_Taylor_3,3811.69,-1876.85,-25.28,1909.56,397.42,4912.07,14766.06,5309.49,21985.11,VOICE
2026-04-11,FRET8T63J3R4,Emma,CRB_Emma_1,2503.02,-618.5,291.93,2176.45,443.6,-3351.93,2533.05,-2908.33,1801.17,TRANSFER
2026-04-11,CA2QC1IYYO48,Alexander,CRB_Alexander_2,2928.84,-378.29,345.36,2895.91,-1954.23,-8658.91,5428.05,-10613.14,-2289.18,RFQ_ST
2026-04-11,CADOJEN0JNW5,Andy,CRB_Andy_1,1245.1,-432.21,-309.08,503.81,-1870.2,-875.82,5119.72,-2746.02,2877.51,UNTAGGED
2026-04-11,GBYQW7LVXWQ4,Taylor,CRB_Taylor_2,518.3,-1400.42,211.81,-670.31,699.08,5072.97,3310.99,5772.05,8412.73,UNTAGGED
2026-04-11,AUEBB9EITNN8,Emma,CRB_Emma_2,3506.72,-1522.46,-48.52,1935.74,-1634.01,4776.94,-6194.43,3142.93,-1115.76,TRANSFER
2026-04-11,AUV05X4W7KY3,Anya,CRB_Anya_1,404.16,-2891.11,139.18,-2347.77,-257.05,3519.59,8918.41,3262.54,9833.18,SWEEP
2026-04-11,CHQIN9N6XCJ1,Alexander,CRB_Alexander_1,1066.95,-1640.78,-395.97,-969.8,621.86,-6428.07,4220.95,-5806.21,-2555.06,PT
2026-04-11,CHDHX8BM92H8,Alexander,CRB_Alexander_1,216.24,-959.2,-456.77,-1199.73,-478.33,8967.66,-7630.28,8489.33,-340.68,SWEEP
2026-04-11,FRV3I12VJ998,Andy,CRB_Andy_3,568.77,-880.6,78.36,-233.47,818.13,-7066.6,13498.39,-6248.47,7016.45,PT
2026-04-11,JP2D5EM2VAJ2,James,CRB_James_2,4623.81,-2310.26,155.71,2469.26,1935.06,1472.7,3395.12,3407.76,9272.14,UNTAGGED
2026-04-11,AUS0R2SDS8B8,Andy,CRB_Andy_3,802.76,-553.92,277.6,526.44,1520.99,1329.36,8194.45,2850.35,11571.24,RFQ_LT
2026-04-11,JPQ8CROYR6C1,Emma,CRB_Emma_1,4019.18,-1624.3,-389.5,2005.38,-213.62,4505.99,9679.49,4292.37,15977.24,UNTAGGED
2026-04-12,GBAJI0Y6DPB3,Anya,CRB_Anya_2,1957.1,-1995.66,74.78,36.22,-755.29,-6231.41,-3662.77,-6986.7,-10613.25,PT
2026-04-12,FRSAHXTHV3A2,Emma,CRB_Emma_1,4546.45,-1680.32,-497.18,2368.95,-1434.78,-865.07,1824.39,-2299.85,1893.49,VOICE
2026-04-12,AUMF8MDD4V37,Taylor,CRB_Taylor_2,3183.06,-2561.04,-147.88,474.14,-1996.99,-4072.83,3885.46,-6069.82,-1710.22,SWEEP
2026-04-12,NLE7CKW5NGC3,James,CRB_James_1,2531.92,-891.94,-424.5,1215.48,100.54,-6699.98,14042.36,-6599.44,8658.4,BROKER
2026-04-12,JP945NQ4FMY1,Taylor,CRB_Taylor_2,2180.75,-2416.13,-456.39,-691.77,-152.02,3715.81,11112.18,3563.79,13984.2,TRANSFER
2026-04-12,SEWTIQJ7YHL0,Emma,CRB_Emma_1,3420.39,-1908.86,-244.76,1266.77,-278.14,2727.87,5946.19,2449.73,9662.69,BROKER
2026-04-12,FR32OC6UZHR7,Emma,CRB_Emma_1,1408.69,-2784.0,-394.61,-1769.92,139.88,-387.95,9159.51,-248.07,7141.52,VOICE
2026-04-12,DEJIUJV6OH98,Alexander,CRB_Alexander_2,3030.82,-232.04,-5.52,2793.26,1488.47,-5082.64,-3092.38,-3594.17,-3893.29,RFQ_LT
2026-04-12,CHDBDW2PCN98,Anya,CRB_Anya_1,4857.64,-2716.8,-115.88,2024.96,-1967.49,5248.75,11561.21,3281.26,16867.43,PT
2026-04-12,JP84AZYTJXE6,Andy,CRB_Andy_1,2292.37,-309.84,357.52,2340.05,-1639.54,-37.79,-9468.25,-1677.33,-8805.53,VOICE
2026-04-12,DEQ85JSG65K8,Taylor,CRB_Taylor_1,3841.26,-1577.75,345.64,2609.15,713.53,-9232.87,-5093.61,-8519.34,-11003.8,RFQ_ST
2026-04-12,SEHNF877VRE5,James,CRB_James_3,4997.02,-2226.19,159.77,2930.6,-1872.65,5326.22,11294.69,3453.57,17678.86,VOICE
2026-04-12,JPIIUC039TE7,Taylor,CRB_Taylor_3,1108.57,-144.2,84.8,1049.17,1843.99,-1367.09,9508.84,476.9,11034.91,TRANSFER
2026-04-12,NLFSV871YZO5,Alexander,CRB_Alexander_1,3932.84,-1006.85,310.22,3236.21,-863.68,6433.7,4497.61,5570.02,13303.84,TRANSFER
2026-04-12,CH6QICATVAZ0,James,CRB_James_3,584.75,-694.88,76.92,-33.21,-1462.22,-6888.55,-5838.19,-8350.77,-14222.17,BROKER
2026-04-12,FRCBLSKRT059,Andy,CRB_Andy_1,3341.31,-321.39,-41.38,2978.54,502.56,4182.58,14023.51,4685.14,21687.19,TRANSFER
2026-04-12,CHIRODXMO5B1,Anya,CRB_Anya_2,2600.27,-1979.19,408.09,1029.17,1672.37,9429.92,-11506.04,11102.29,625.42,RFQ_ST
2026-04-12,USOM5IGQPKI1,Andy,CRB_Andy_1,2124.37,-2243.6,477.36,358.13,-857.37,8903.33,10555.54,8045.96,18959.63,UNTAGGED
2026-04-12,CH34DXTAD1I6,Emma,CRB_Emma_1,3589.87,-1345.54,251.33,2495.66,-1777.76,7271.39,-12854.97,5493.63,-4865.68,VOICE
2026-04-12,CHR56FAO72K8,Andy,CRB_Andy_2,3841.92,-1293.28,-481.03,2067.61,304.63,-7539.59,1358.35,-7234.96,-3809.0,RFQ_ST
2026-04-12,CHFK8UT0CVS8,James,CRB_James_3,4550.31,-1007.04,-446.71,3096.56,1985.71,7215.59,-8439.4,9201.3,3858.46,TRANSFER
2026-04-12,DECS4CC5O7U9,Taylor,CRB_Taylor_2,981.12,-1141.2,451.89,291.81,-1603.26,7879.6,-4564.28,6276.34,2003.87,RFQ_ST
2026-04-12,SEBCXULJYLJ2,Andy,CRB_Andy_3,2067.5,-303.59,196.43,1960.34,-487.76,2770.91,7508.77,2283.15,11752.26,BROKER
2026-04-12,JPQ77AWUDTS2,Andy,CRB_Andy_3,1935.93,-1028.52,-9.23,898.18,1679.15,-9396.15,-12736.27,-7717.0,-19555.09,SWEEP
2026-04-12,CA55NF4ZW9X0,Taylor,CRB_Taylor_1,1144.26,-2702.04,-167.54,-1725.32,-315.69,-8500.79,4088.73,-8816.48,-6453.07,UNTAGGED
2026-04-12,NLKX7EEDTJV5,Andy,CRB_Andy_1,2001.56,-1173.7,105.55,933.41,-1819.96,-7765.53,14914.23,-9585.49,6262.15,UNTAGGED
2026-04-12,FRY4SJ6BW3B5,Alexander,CRB_Alexander_1,2620.36,-547.91,373.56,2446.01,-293.64,-2001.88,-4835.95,-2295.52,-4685.46,UNTAGGED
2026-04-12,DEWJ0TPAC568,Anya,CRB_Anya_2,266.86,-758.31,260.43,-231.02,884.64,1180.98,-4330.79,2065.62,-2496.19,TRANSFER
2026-04-12,US4UFEL62463,Alexander,CRB_Alexander_1,3600.98,-883.33,-387.37,2330.28,-1593.16,-1865.54,-3358.57,-3458.7,-4486.99,SWEEP
2026-04-12,FRYMU5907IF2,Anya,CRB_Anya_1,1408.58,-2703.21,-428.05,-1722.68,-66.29,-7213.92,-9132.32,-7280.21,-18135.21,BROKER
2026-04-12,AUA0L7253J21,Taylor,CRB_Taylor_3,1381.81,-2010.25,-420.28,-1048.72,1923.84,-6973.29,-6584.45,-5049.45,-12682.62,RFQ_LT
2026-04-12,AU54I3QK2IA3,James,CRB_James_2,1242.26,-1041.62,180.05,380.69,803.32,1146.07,-10956.42,1949.39,-8626.34,PT
2026-04-12,AUL58KXO9T71,Emma,CRB_Emma_2,2074.75,-1936.67,-381.13,-243.05,1401.92,438.73,13148.57,1840.65,14746.17,PT
2026-04-12,JPG8JDP0LVS6,Anya,CRB_Anya_1,674.4,-1534.94,25.06,-835.48,-1856.02,-2735.42,-10784.93,-4591.44,-16211.85,BROKER
2026-04-12,SEGBPS3Y70H6,Anya,CRB_Anya_1,770.45,-1091.86,190.31,-131.1,1074.65,6409.1,-4658.22,7483.75,2694.43,VOICE
2026-04-12,GB87WXE6SYL4,Andy,CRB_Andy_2,3834.03,-1955.08,-16.21,1862.74,-892.99,9428.32,-6645.6,8535.33,3752.47,VOICE
2026-04-12,NLEP7Y6WKTA4,James,CRB_James_2,1028.89,-1224.78,372.54,176.65,1875.94,-2945.14,6960.54,-1069.2,6067.99,TRANSFER
2026-04-12,FRPUXQPHR622,Andy,CRB_Andy_3,3610.83,-2558.91,14.07,1065.99,1763.34,-7286.47,13275.69,-5523.13,8818.55,TRANSFER
2026-04-12,GBKXWD8IL3F0,Taylor,CRB_Taylor_1,269.06,-2835.4,-53.28,-2619.62,-876.29,-2515.23,7725.07,-3391.52,1713.93,PT
2026-04-12,FR9W1Q5UZNO2,Alexander,CRB_Alexander_2,1822.43,-1511.69,-189.91,120.83,-1910.75,5274.85,-11968.2,3364.1,-8483.27,BROKER
2026-04-12,US6452H2ZQU1,James,CRB_James_2,4134.64,-270.11,278.35,4142.88,-1108.24,-9806.95,-2654.51,-10915.19,-9426.82,RFQ_ST
2026-04-12,CHEQTUL1P366,Andy,CRB_Andy_1,2808.48,-702.08,-387.02,1719.38,1507.78,8169.35,-11083.53,9677.13,312.98,VOICE
2026-04-12,NLQF5Q14J1R3,Emma,CRB_Emma_2,134.92,-179.17,-334.38,-378.63,-1392.17,-3491.12,-1845.36,-4883.29,-7107.28,SWEEP
2026-04-12,JPPZIM6CFNF3,Alexander,CRB_Alexander_1,2487.9,-921.85,-59.7,1506.35,-167.22,-2321.43,-484.39,-2488.65,-1466.69,RFQ_LT
2026-04-12,GBOLQC3O18A9,Taylor,CRB_Taylor_2,4675.16,-617.82,-228.63,3828.71,1424.99,7230.86,-5215.5,8655.85,7269.06,RFQ_ST
2026-04-12,AUR7KO64T023,Emma,CRB_Emma_1,2768.64,-1721.82,347.91,1394.73,400.96,1156.49,-6516.75,1557.45,-3564.57,BROKER
2026-04-12,CHHPBMYOFQE9,James,CRB_James_3,4005.51,-932.98,-15.37,3057.16,1942.51,-2296.95,-2797.48,-354.44,-94.76,PT
2026-04-12,NLAOUAXEQBN3,Emma,CRB_Emma_1,4970.8,-511.09,468.85,4928.56,-579.65,-3049.61,7101.74,-3629.26,8401.04,RFQ_LT
2026-04-12,CHL1N13JCAT5,Anya,CRB_Anya_1,3638.32,-740.09,-173.58,2724.65,1988.67,-9950.08,2952.94,-7961.41,-2283.82,UNTAGGED
2026-04-12,FRX2X18HAFE1,James,CRB_James_3,275.5,-1372.74,162.09,-935.15,1061.64,-1426.49,9883.13,-364.85,8583.13,TRANSFER
2026-04-12,SE8QJNV8Z2F4,Emma,CRB_Emma_1,3756.79,-1338.68,-108.37,2309.74,-640.34,-5946.17,-8381.86,-6586.51,-12658.63,SWEEP
2026-04-12,GBU7U6N7HV33,Andy,CRB_Andy_1,720.52,-371.06,-442.4,-92.94,-545.71,6282.06,-12375.14,5736.35,-6731.73,TRANSFER
2026-04-12,GBZKY22UBTX1,Emma,CRB_Emma_1,4347.82,-571.12,188.88,3965.58,-1965.1,-7626.31,8100.47,-9591.41,2474.64,SWEEP
2026-04-12,NLXAPRPN6QF2,Taylor,CRB_Taylor_1,3223.72,-598.78,423.79,3048.73,1832.81,-129.83,11411.56,1702.98,16163.27,UNTAGGED
2026-04-12,NL8J3TRP0J41,Anya,CRB_Anya_2,3985.53,-1006.09,204.6,3184.04,-856.63,-9319.55,12137.98,-10176.18,5145.84,PT
2026-04-12,JP5IQVNB4GH4,Emma,CRB_Emma_1,705.84,-270.1,243.47,679.21,-86.36,-6840.51,11770.7,-6926.87,5523.04,TRANSFER
2026-04-12,CAKV5USGIOT3,Anya,CRB_Anya_1,1192.94,-2550.47,-378.26,-1735.79,-1791.55,6665.99,-9220.85,4874.44,-6082.2,RFQ_LT
2026-04-12,CHXR2DHYLUR8,Taylor,CRB_Taylor_3,2031.51,-2129.15,406.94,309.3,491.09,6485.7,11087.89,6976.79,18373.98,UNTAGGED
2026-04-12,CAP0LZJJEGE8,Emma,CRB_Emma_2,2757.96,-368.08,403.56,2793.44,1506.99,7472.55,237.05,8979.54,12010.03,UNTAGGED
2026-04-12,DEG0JV1V93K5,Anya,CRB_Anya_2,682.46,-2273.83,277.46,-1313.91,236.27,9776.01,2410.03,10012.28,11108.4,RFQ_ST
2026-04-12,DEKZEBBK7W11,Alexander,CRB_Alexander_2,4701.5,-2177.96,252.52,2776.06,1328.95,-3158.06,12001.35,-1829.11,12948.3,PT
2026-04-12,USUQPGB7R3O1,Anya,CRB_Anya_1,978.42,-2450.75,-495.01,-1967.34,-1150.3,-58.84,-13401.01,-1209.14,-16577.49,UNTAGGED
2026-04-12,SEWBFUK9E1V9,Emma,CRB_Emma_1,987.14,-2445.44,449.97,-1008.33,-1986.46,5052.12,-2875.16,3065.66,-817.83,PT
2026-04-12,FR1N6KVPUC81,Taylor,CRB_Taylor_2,4206.9,-1657.32,-410.42,2139.16,-1605.0,-5098.5,9494.57,-6703.5,4930.23,TRANSFER
2026-04-12,FRWJCITFOYQ0,Alexander,CRB_Alexander_2,3790.0,-2267.57,15.82,1538.25,1402.02,3659.79,-6396.74,5061.81,203.32,UNTAGGED
2026-04-12,FRKK4CIJ2V23,Taylor,CRB_Taylor_2,3780.51,-1002.87,302.78,3080.42,-1807.8,-9961.35,14886.4,-11769.15,6197.67,VOICE
2026-04-12,AUEIFJFC2V34,Anya,CRB_Anya_2,2470.91,-578.29,23.46,1916.08,443.22,578.43,-927.67,1021.65,2010.06,BROKER
2026-04-12,CHEYZ7SRCBP5,Andy,CRB_Andy_2,4851.25,-1345.57,271.92,3777.6,251.12,8671.2,2264.82,8922.32,14964.74,RFQ_LT
2026-04-12,SEJD84U89YJ0,Taylor,CRB_Taylor_1,1907.17,-638.93,-294.79,973.45,1258.89,7235.75,3620.97,8494.64,13089.06,VOICE
2026-04-12,DEQX6GVWRDM5,Alexander,CRB_Alexander_1,3613.86,-298.72,-350.78,2964.36,1414.42,-6532.45,-12827.35,-5118.03,-14981.02,BROKER
2026-04-12,CAY4LYK83TQ5,Andy,CRB_Andy_2,3387.04,-2714.07,47.33,720.3,1991.22,302.11,8288.11,2293.33,11301.74,UNTAGGED
2026-04-12,JPL8OS9XTOG5,Anya,CRB_Anya_2,961.59,-605.38,269.54,625.75,-1481.5,-9531.66,5758.87,-11013.16,-4628.54,RFQ_LT
2026-04-12,SE1W1HT7PZE9,Andy,CRB_Andy_3,1397.37,-931.14,-433.18,33.05,1663.63,-9094.41,4412.88,-7430.78,-2984.85,RFQ_ST
2026-04-12,FRZLAOI4E8X2,Alexander,CRB_Alexander_2,2508.79,-601.79,431.42,2338.42,-1187.03,-9725.72,7346.72,-10912.75,-1227.61,BROKER
2026-04-12,CH7KZORQQFG9,Taylor,CRB_Taylor_3,3692.1,-2683.3,340.3,1349.1,1175.81,7721.94,14268.51,8897.75,24515.36,BROKER
2026-04-12,NL0EC14M2JA4,Emma,CRB_Emma_1,3153.4,-1792.61,111.2,1471.99,971.19,2913.76,3876.62,3884.95,9233.56,RFQ_ST
2026-04-12,SEUX5QRL1N73,Taylor,CRB_Taylor_1,1363.13,-1495.18,-9.15,-141.2,29.2,-9022.73,8579.7,-8993.53,-555.03,SWEEP
2026-04-12,FRUI1B0Z3NX2,Emma,CRB_Emma_1,310.29,-141.14,-161.46,7.69,1312.67,-644.9,-1191.87,667.77,-516.41,SWEEP
2026-04-12,CH8E8LD4D6A2,Emma,CRB_Emma_1,4914.28,-578.05,-247.4,4088.83,-976.73,9421.97,-13759.3,8445.24,-1225.23,UNTAGGED
2026-04-12,AU58C2JWOCL8,Andy,CRB_Andy_3,4170.7,-2316.05,-99.01,1755.64,846.48,-9888.89,-3183.18,-9042.41,-10469.95,UNTAGGED
2026-04-12,AU8W5RTWIYK3,James,CRB_James_2,3030.52,-831.69,-433.86,1764.97,-351.51,5176.04,-10379.72,4824.53,-3790.22,RFQ_LT
2026-04-12,GBPDW5PY6B24,James,CRB_James_3,4922.08,-2259.76,-303.78,2358.54,-1704.0,-6473.06,3429.35,-8177.06,-2389.17,SWEEP
2026-04-12,CANFTU2GC5W3,Anya,CRB_Anya_2,4298.81,-1275.78,-105.86,2917.17,1511.78,7092.51,-1804.09,8604.29,9717.37,RFQ_ST
2026-04-12,CH6FQJJA26Y2,Emma,CRB_Emma_2,4946.59,-264.11,-47.25,4635.23,1438.94,1541.19,14510.88,2980.13,22126.24,BROKER
2026-04-12,GBPMVXPJ4HN7,Emma,CRB_Emma_1,1743.31,-1506.03,405.71,642.99,1409.22,2503.9,9778.19,3913.12,14334.3,SWEEP
2026-04-12,GBIUU9K9XJU0,Anya,CRB_Anya_2,2841.09,-1338.19,44.83,1547.73,746.4,9755.21,-8396.56,10501.61,3652.78,BROKER
2026-04-12,SE0361I2HGJ2,Emma,CRB_Emma_1,1127.43,-2248.84,135.68,-985.73,874.31,1874.96,-2862.32,2749.27,-1098.78,RFQ_LT
2026-04-12,GB6XLPU0DK02,Taylor,CRB_Taylor_3,1104.39,-1516.54,-163.93,-576.08,-1662.8,1515.44,-659.13,-147.36,-1382.57,TRANSFER
2026-04-12,FRET8T63J3R4,Emma,CRB_Emma_1,3411.57,-85.85,-368.69,2957.03,-690.38,8919.48,13342.04,8229.1,24528.17,PT
2026-04-12,CA2QC1IYYO48,Alexander,CRB_Alexander_2,1453.6,-1610.25,-394.35,-551.0,-1623.4,2183.2,-11946.76,559.8,-11937.96,RFQ_ST
2026-04-12,CADOJEN0JNW5,Andy,CRB_Andy_1,2498.56,-2766.46,427.1,159.2,132.82,2036.24,8796.11,2169.06,11124.37,VOICE
2026-04-12,GBYQW7LVXWQ4,Taylor,CRB_Taylor_2,3119.55,-1427.14,-210.64,1481.77,1856.66,3633.76,1883.09,5490.42,8855.28,VOICE
2026-04-12,AUEBB9EITNN8,Emma,CRB_Emma_2,2768.73,-1144.52,256.77,1880.98,-799.35,-743.39,-9068.17,-1542.74,-8729.93,BROKER
2026-04-12,AUV05X4W7KY3,Anya,CRB_Anya_1,695.25,-900.5,-137.3,-342.55,1619.97,-3862.16,13294.32,-2242.19,10709.58,BROKER
2026-04-12,CHQIN9N6XCJ1,Alexander,CRB_Alexander_1,2413.71,-2677.81,-125.5,-389.6,-102.21,4587.11,-8621.24,4484.9,-4525.94,RFQ_ST
2026-04-12,CHDHX8BM92H8,Alexander,CRB_Alexander_1,949.2,-1039.82,149.99,59.37,-177.25,215.75,11747.26,38.5,11845.13,BROKER
2026-04-12,FRV3I12VJ998,Andy,CRB_Andy_3,4751.83,-1173.02,-246.71,3332.1,-458.11,-1042.88,10436.74,-1500.99,12267.85,SWEEP
2026-04-12,JP2D5EM2VAJ2,James,CRB_James_2,2593.67,-1088.7,-8.25,1496.72,1667.77,-6675.61,-7759.24,-5007.84,-11270.36,RFQ_LT
2026-04-12,AUS0R2SDS8B8,Andy,CRB_Andy_3,3347.49,-7.95,350.19,3689.73,-1189.04,4001.68,11508.36,2812.64,18010.73,SWEEP
2026-04-12,JPQ8CROYR6C1,Emma,CRB_Emma_1,4196.07,-122.48,99.61,4173.2,1864.66,-5926.26,8263.43,-4061.6,8375.03,VOICE
2026-04-13,GBAJI0Y6DPB3,Anya,CRB_Anya_2,4156.65,-132.12,378.08,4402.61,1583.77,6664.44,7156.76,8248.21,19807.58,RFQ_LT
2026-04-13,FRSAHXTHV3A2,Emma,CRB_Emma_1,405.25,-1366.2,-157.63,-1118.58,1520.08,-6484.47,-3050.42,-4964.39,-9133.39,RFQ_ST
2026-04-13,AUMF8MDD4V37,Taylor,CRB_Taylor_2,3508.44,-168.22,-382.17,2958.05,-1727.58,4136.87,-4694.87,2409.29,672.47,VOICE
2026-04-13,NLE7CKW5NGC3,James,CRB_James_1,2962.36,-1360.48,-12.84,1589.04,477.59,-5478.45,-13839.83,-5000.86,-17251.65,RFQ_ST
